priref,Object Number,Object Name,Scientific Name,Description,Collector Name,Collection Place,OS Grid Ref,Stratigraphy Unit,Stratigraphy Type,Image URL,Latitude,Longitude
51369,G.08938,Graptolite,Didymograptus murchisoni,"Fossilised remains of the Ordovician graptolite Didymograptus murchisoni found by Richards, J. at Abereiddy Bay.","Richards, J.",Abereiddy Bay,unknown,Ordovician Period; Llanvirn Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.08938.jpg,null,null
52400,G.08960,Graptolite,Pristiograptus tumescens,"Remains of Silurian fossil graptolite, Pristiograptus tumescens. Found in Mortimer Forest, near Ludlow.",Ludlow Grammar School,Mortimer Forest,SO490740,Silurian Period; Ludlow Series; Middle Elton Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.08960a.jpg,52.36129758577947,-2.749014639046723
55573,G.08978,Graptolite,unknown,"Fossilised remains of the Silurian graptolite Pristiograptus sp. found at Mary Knoll Valley, High Vinnalls, Ludlow.","Wood, B.",High Vinnalls,unknown,Silurian Period; Ludlow Series; Middle Elton Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.08978.jpg,null,null
55980,G.08981,Graptolite,Monograptus priodon,"Fossilised remains of the Silurian graptolite Monograptus priodon. Found at Rushbury, Shropshire.","Wood, B.",Rushbury,SO490160,Silurian Period; Wenlock Series; Coalbrookdale Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.08981.jpg,51.839829637793756,-2.7403298217066
55976,G.08984,Graptolite,Monograptus priodon,Fossilised fragments of the Silurian graptolite Monograptus priodon found in South Shropshire.,unknown,South Shropshire,unknown,Silurian Period; Wenlock Series; Coalbrookdale Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.08984.jpg,null,null
53412,G.08996,Graptolite,Pristiograptus tumescens,"Fossilised fragments of the Silurian fossil graptolite Pristiograptus tumescens. Found in Mortimer Forest, near Ludlow.","Norton, W. J.",Mortimer Forest,SO490740,Silurian Period; Ludlow Series; Upper Elton Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.08996a.jpg,52.36129758577947,-2.749014639046723
51461,G.09002,Graptolite,Pristiograptus tumescens,"Fossilised remains of the Silurian graptolite Pristiograptus tumescens. Found near Aston Pitch, Ludlow.","Norton, W. J.",Mortimer Forest,SO470720,Silurian Period; Ludlow Series; Upper Elton Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09002.jpg,52.34312704292364,-2.7780690616500037
55989,G.09003.001,Graptolite,Colonograptus colonus,Fragmentary and more complete remains of the Silurian graptolite Colonograptus colonus. Found at Upper Millichope.,"Dalingwater, J. E.",Upper Millichope,SO520890,Silurian Period; Ludlow Series; Middle Elton Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09003.001.jpg,52.49642462983458,-2.707113549219267
55990,G.09003.002,Graptolite,Colonograptus colonus,Fragmentary and more complete remains of the Silurian graptolite Colonograptus colonus. Found at Upper Millichope.,"Dalingwater, J. E.",Upper Millichope,SO520890,Silurian Period; Ludlow Series; Middle Elton Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09003.002.jpg,52.49642462983458,-2.707113549219267
55592,G.09013,Graptolite,Pristiograptus sp.,Fossilised remains of theSilurian graptolite Pristiograptus sp. found in Elton Lane.,"Shephard, H. H.",Elton Lane,unknown,Silurian Period; Ludlow Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09013.jpg,null,null
55506,G.09032,Graptolite,Pristiograptus sp.,Fossilised fragments of the Silurian graptolite Pristiograptus sp. found in Builth Wells.,unknown,Builth Wells,unknown,Silurian Period,Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09032.jpg,null,null
55508,G.09034,Graptolite,Pristiograptus sp.,Fossilised remains of the Silurian graptolite Pristiograptus sp. found at Builth Wells.,unknown,Builth Wells,unknown,Silurian Period,Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09034.jpg,null,null
55669,G.09043,Graptolite,Pristiograptus sp.,"Fossilised remains of the Silurian graptolite Pristiograptus sp. founs at Church Hill, Leintwardine.","Norton, W. J.",Church Hill,unknown,Silurian Period; Ludlow Series; Higher Lower Leintwardine Beds,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09043a.jpg,null,null
56272,G.09045,Graptolite,Pristiograptus tumescens,"Fossilised fragments of the Silurian graptolite Pristiograptus tumescens. Found at High Vinnals, near Ludlow.","Pound, G.; Norton, John",High Vinnalls; Mortimer Forest,SO470720,Silurian Period; Ludlow Series; Middle Elton Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09045a.jpg,52.34312704292364,-2.7780690616500037
50628,G.09048,Graptolite,Pristiograptus sp.,Fossilised fragments of the Silurian graptolite Pristiograptus sp. Found at Church Hill near Leintwardine.,"Smith, R.",Church Hill,SO410730,Silurian Period; Ludlow Series; Lower Leintwardine Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09048.jpg,52.35150443748294,-2.8663177154317503
55645,G.09052,Graptolite,Pristiograptus sp.; Graptolite,Fossilised remains of the Silurian graptolite Pristiograptus sp. found in Stoke Wood.,unknown,Stoke Wood,unknown,Silurian Period; Ludlow Series; Elton Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09052a.jpg,null,null
55878,G.09061,Graptolite,Pristiograptus sp.,Fossilised fragments of the Silurian graptolite Monograptus sp. Specimen also contains fragments of orthocone cephalopods. Found at Nant Prophwyd.,"Shephard, H. H.",Nant Prophwyd,SO020550,Silurian Period; Wenlock Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09061.jpg,52.1841267870551,-3.4335828219718705
55999,G.09069,Graptolite,Monograptus flemingii,Fossilised remains of the Silurian graptolite Monograptus flemingii. Found at Builth Wells.,"Shephard, H. H.",Builth Wells,SO030510,Silurian Period,Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09069.jpg,52.14834867378166,-3.417815867902501
50661,G.09071,Graptolite,Monograptus priodon,"Fossilised fragments of the Silurian graptolite Monograptus priodon. Found at Cilmery, Powis.","Shephard, H. H.",Cilmery; Powys,unknown,Silurian Period; Wenlock Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09071.jpg,null,null
55876,G.09085,Graptolite,Monograptus sp.,Fossilised fragments of the Silurian graptolite Monograptus sp. Found at Guilsfield.,"Richards, Mrs",Guilsfield,SJ210110,Silurian Period,Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09085.jpg,52.690572368492504,-3.1689601980639255
55560,G.09097.002,Graptolite,Pristiograptus sp.,"Fossilised remains of Silurian graptolites Pristiograptus sp. Found in Mortimer Forest, Ludlow.",unknown,Mortimer Forest,SO490740,Silurian Period; Ludlow Series; Middle Elton Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09097.002.jpg,52.36129758577947,-2.749014639046723
56475,G.09100,Graptolite,Pristiograptus tumescens,"Fossilised fragment of Silurian graptolite Pristiograptus tumescens. Found at High Vinnals, near Ludlow.","Norton, W. J.",High Vinnalls; Mortimer Forest,SO470720,Silurian Period; Ludlow Series; Middle Elton Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09100.jpg,52.34312704292364,-2.7780690616500037
56507,G.09103,Graptolite,Neodiversograptus nilssoni,"Fossilised fragments of the Silurian graptolites Neodiversograptus nilsoni and Monograptus sp. Found in Mortimer's Forest, near Ludlow.","Evans, Mrs",Mortimer Forest,SO490740,Silurian Period; Ludlow Series; Middle Elton Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09103.jpg,52.36129758577947,-2.749014639046723
55986,G.09104,Graptolite,Monograptus priodon,Fossilised fragment of the Silurian graptolite Monograptus priodon. Found at Burrington.,Birmingham University Extra Mural Department,Sunken Road; Burrington,SO440710,Silurian Period; Wenlock Series; Coalbrookdale Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09104a.jpg,52.333838556771404,-2.8219392088560706
56490,G.09105,Graptolite,Neodiversograptus nilssoni,Fossilised fragments of the Silurian graptolite Neodiversograptus nilsoni. Found at Mortimer's Forest.,unknown,Mortimer Forest,SO480740,Silurian Period; Ludlow Series; Middle Elton Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09105.jpg,52.36120359906095,-2.7636997982566927
55653,G.09106,Graptolite,unknown,Fossilised remains fo the Silurian graptolite Pristiograptus sp. found in Mortimer Forest.,unknown,Mortimer Forest,SO490740,Silurian Period; Ludlow Series; Middle Elton Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09106a.jpg,52.36129758577947,-2.749014639046723
56457,G.09109.002,Graptolite,Pristiograptus sp.,Fossilised remains of the Silurian graptolite Pristiograptus sp. Found at Burrington.,"Baker, H.",Burrington,SO440710,Silurian Period; Wenlock Series; Coalbrookdale Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09109.002a.jpg,52.333838556771404,-2.8219392088560706
50698,G.09124,Graptolite; Brachiopod,Saetograptus leintwardinensis; Leptaena depressa,"Fossilised remains of the Silurian graptolite Saetograptus leintwardinensis. Sample also contains brachiopod valves. Found at Church Hill, near Leintwardine.","Norton, M.",Church Hill,SO410730,Silurian Period; Ludlow Series; Lower Leintwardine Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09124.jpg,52.35150443748294,-2.8663177154317503
50629,G.09132,Graptolite,Saetograptus leintwardinensis,"Fossilised fragments of the Silurian graptolite Saetograptus leintwardinensis. Found at Church Hill, near Leintwardine.","Norton, Mark",Church Hill,SO410730,Silurian Period; Ludlow Series; Lower Leintwardine Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09132.jpg,52.35150443748294,-2.8663177154317503
56325,G.09133,Graptolite,Saetograptus leintwardinensis,"Fossilised remains of numerous Saetograptus leintwardinensis, a Silurian graptolite. Found at Church Hill, near Leintwardine.","Norton, M.",Church Hill,SO410730,Silurian Period; Ludlow Series; Lower Leintwardine Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09133.jpg,52.35150443748294,-2.8663177154317503
55635,G.09155,Graptolite,Pristiograptus sp.; Neodiversograptus nilssoni,Fossilised remains of the Silurian graptolites Pristiograptus sp. and Neodiversograptus nilssoni found at Totterton Hall.,"Norton, W. J.",Bishop's Castle,unknown,Silurian Period; Ludlow Series; Middle Elton Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09155a.jpg,null,null
55525,G.09162,Graptolite,Pristiograptus sp.,Fossiised remains of the Silurian graptolite Pristiograptus sp. found at Churchstoke.,unknown,Churchstoke,unknown,Silurian Period; Coalbrookdale Formation,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09162.jpg,null,null
56489,G.09164,Graptolite,Neodiversograptus nilssoni,"Fossilised fragments of Silurian graptolites, Neodiversograptus nilssoni found at Cilmery, Bilth Wells.","Shephard, H. H.",Cilmery; Builth Wells,unknown,Silurian Period; Ludlow Series; Middle Elton Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09164.jpg,null,null
56256,G.09183,Graptolite,Monograptus lobiferus,Fossilised fragments of the Silurian graptolite Monograptus lobiferus. Found in Lake district.,"Smith, R.",Lake District; Cumbria,unknown,Silurian Period; Llandovery Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09183.jpg,null,null
54881,G.09401,Brachiopod,Lingulella sp.,"Fossilised remains of the Single valve of the Ordovician brachiopod Lingulella sp., Found at Hillside",unknown,Hillside,unknown,Ordovician Period; Llandeilian Stage,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09401.jpg,null,null
655519,G.09407,Brachiopod,Lingula lewisii,Fossilised shell remains of the Silurian brachiopod Lingula lewisii found at Culmington Manor.,"Wood, B.",Culmington Manor,unknown,Silurian; Lower Ludlow Beds,Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09407.jpg,null,null
56740,G.09483,Gastropod,Platyschisma helicites,"Fossilised fragments of Silurian gastropods, Platyschisma helicites. Found in South Shropshire.",unknown,South Shropshire,unknown,Silurian Period; Pridoli Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09483.jpg,null,null
73766,G.09523.016,Phyllocarid,Ceratiocaris sp.,"Part of Silurian phyllocarid, Ceratiocaris sp.","Smith, R.",Brandon Hill,SO400720,Silurian Period; Ludlow Series; Lower Leintwardine Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09523.016.jpg,52.34240574296938,-2.8808204916018947
53658,G.09528,Brachiopod,Strophonella euglypha,"Fossilised fragments of the Silurian fossil brachiopod, Strophonella euglypha found at Burrington.",unknown,Burrington,unknown,Silurian Period; Wenlock Series,Chronostratigraphy; Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09528.jpg,null,null
650639,G.09531,Brachiopod; BIVALVE,Atrypa reticularis; Fuchsella amygdalina,"Fossilised shell remains of the Silurian brachiopod, Atrypa reticularis and bivalve Fuchsella amygdalina found in Mortimer Forest.",unknown,Mortimer Forest,unknown,Silurian,Chronostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09531.jpg,null,null
53654,G.09547,Sponge,Sporangium  edwardsi,"Fossilised remains of the Silurian sponge, Sporangium edwardsi found at Whitcliff, Ludlow.","Glaze, G.",Whitcliffe,unknown,Silurian Period; Ludlow Series; Whitcliffe Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09547.jpg,null,null
53646,G.09559,CORAL,Ketophyllum truncatum,"Fossilised remains of the Silurian fossil, Ketophyllum truncatum found at Burrington.","Harris, R.",Burrington,unknown,Silurian Period; Wenlock Series; Much Wenlock Limestone Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09559b.jpg,null,null
653180,G.09674,Brachiopod,Leptaena sp.,"Part of a Silurian fossil brachiopod, Leptaena sp. found at Woodbury Quarry","Kelly, Frank B.",Woodbury Quarry,unknown,Silurian; Ludlow Series; Lower Bringewood Formation,Chronostratigraphy; Lithostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09674.jpg,null,null
652823,G.09751,Brachiopod,Leptaena sp.,"Fossilised remains of the Silurian brachiopod, Leptaena  sp. found at  Wren's Nest, Dudley",unknown,"Wren's Nest, Dudley.",unknown,Silurian; Ludlow Series; Much Wenlock Limestone Formation,Chronostratigraphy; Chronostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09751.jpg,null,null
653745,G.09776,Brachiopod,Ludfordina pixis; Dalmanites myops,"Fossilised fragments of a Silurian fossil brachiopod, Ludfordina pixis and a trilobite Dalmanites myops","Kelly, Frank B.",Unknown,unknown,Silurian Period; Ludlow Series; Middle Elton Formation,Chronostratigraphy; Lithostratigraphy; Lithostratigraphy,https://github.com/NaturalHistoryMuseum/LudlowMuseumImgs/raw/master/G.09776.jpg,null,null
